epoch,classification_loss,mmd_loss,mmd_floor_activation_fraction,gradient_norm,gradient_norm_after_clipping,gradient_clipped_fraction,mmd_photo__art_painting,mmd_current_median_photo__art_painting,mmd_effective_median_photo__art_painting,mmd_frozen_floor_photo__art_painting,mmd_floor_activation_fraction_photo__art_painting,mmd_off_diagonal_zeros_photo__art_painting,mmd_photo__cartoon,mmd_current_median_photo__cartoon,mmd_effective_median_photo__cartoon,mmd_frozen_floor_photo__cartoon,mmd_floor_activation_fraction_photo__cartoon,mmd_off_diagonal_zeros_photo__cartoon,mmd_art_painting__cartoon,mmd_current_median_art_painting__cartoon,mmd_effective_median_art_painting__cartoon,mmd_frozen_floor_art_painting__cartoon,mmd_floor_activation_fraction_art_painting__cartoon,mmd_off_diagonal_zeros_art_painting__cartoon,photo_accuracy,photo_macro_f1,art_painting_accuracy,art_painting_macro_f1,cartoon_accuracy,cartoon_macro_f1,mean_source_accuracy,mean_source_macro_f1,worst_source_accuracy,worst_source_macro_f1
11,0.07913926943506243,0.0018542499890788755,1.0,27.341157376740874,13.695252739190698,0.4765957446808511,0.0017578814892058676,0.003360457755526171,0.8772861361503601,0.8772861361503601,1.0,0.0,0.0017803963194502161,0.003363156658498214,0.8917758464813232,0.8917758464813232,1.0,0.0,0.002024472013432929,0.0033856619724092333,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9191616766467066,0.9104349445217113,0.8853658536585366,0.8820018789141016,0.9147121535181236,0.9193402596313799,0.9064132279411222,0.9039256943557309,0.8853658536585366,0.8820018789141016
12,0.09204932823195122,0.001915879674662063,1.0,29.450794287088524,15.119989348721694,0.5787234042553191,0.0018310952693858045,0.0035504240334588797,0.8772861361503601,0.8772861361503601,1.0,0.0,0.0018359874157195396,0.0035866886307980785,0.8917758464813232,0.8917758464813232,1.0,0.0,0.0020805561796147774,0.003722213681272053,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9580838323353293,0.9527861914723376,0.8658536585365854,0.8587354388701515,0.9424307036247335,0.9484826426612828,0.9221227314988827,0.9200014243345906,0.8658536585365854,0.8587354388701515
13,0.08976928094730767,0.0018401112692291908,1.0,28.648174328308155,14.453933086102477,0.5617021276595745,0.001735409269941614,0.0033237326741614873,0.8772861361503601,0.8772861361503601,1.0,0.0,0.001683754616595329,0.003265748918056488,0.8917758464813232,0.8917758464813232,1.0,0.0,0.002101169748509184,0.0035006590351026427,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9281437125748503,0.9187224351750647,0.8439024390243902,0.841469851359825,0.9211087420042644,0.9223575121019716,0.897718297867835,0.8941832662122872,0.8439024390243902,0.841469851359825
14,0.08103029074926335,0.0019056455972802607,1.0,26.282193390207766,13.310713959687225,0.4765957446808511,0.0017961420911423703,0.003366899063335137,0.8772861361503601,0.8772861361503601,1.0,0.0,0.0017962861568369764,0.003304485279194852,0.8917758464813232,0.8917758464813232,1.0,0.0,0.002124508391035364,0.0034626382957906165,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9401197604790419,0.9341261490634923,0.8804878048780488,0.8755263674165958,0.9275053304904051,0.9333754986156126,0.9160376319491652,0.914342671698567,0.8804878048780488,0.8755263674165958
15,0.05997674784931463,0.001606956146845713,1.0,22.988001025179866,11.352954475929092,0.3702127659574468,0.0015861632976126164,0.0029917682243629975,0.8772861361503601,0.8772861361503601,1.0,0.0,0.0015126248623462434,0.0028748772622264446,0.8917758464813232,0.8917758464813232,1.0,0.0,0.001722080149549119,0.003085526501997671,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9341317365269461,0.9251005313538229,0.848780487804878,0.8301304257871565,0.929637526652452,0.930488194392821,0.9041832503280921,0.8952397171779335,0.848780487804878,0.8301304257871565
16,0.04943588592210832,0.0014541037992495012,1.0,20.82478819760342,10.554967322038943,0.37446808510638296,0.0014263234239943485,0.0027702547307621606,0.8772861361503601,0.8772861361503601,1.0,0.0,0.0013614228431214678,0.002757244436763861,0.8917758464813232,0.8917758464813232,1.0,0.0,0.001574564994649684,0.002895451002219256,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9550898203592815,0.9464296098494309,0.8560975609756097,0.8543184525549492,0.9466950959488273,0.9503834358984825,0.9192941590945728,0.9170438327676208,0.8560975609756097,0.8543184525549492
17,0.044822938833687584,0.0013036085754642858,1.0,21.79168728851829,10.18852827899839,0.3446808510638298,0.0012124792058417137,0.002242982979527021,0.8772861361503601,0.8772861361503601,1.0,0.0,0.001215926637040808,0.0022318414377761964,0.8917758464813232,0.8917758464813232,1.0,0.0,0.0014824197647419382,0.0023966637469748867,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9550898203592815,0.9478497033307226,0.875609756097561,0.8746958622159983,0.9381663113006397,0.9408272365518939,0.9229552959191607,0.9211242673662049,0.875609756097561,0.8746958622159983
18,0.07258390726128709,0.0014326028408175532,1.0,26.515668940102824,11.852362209796826,0.425531914893617,0.0014316538546947722,0.0026563879156960768,0.8772861361503601,0.8772861361503601,1.0,0.0,0.001325773685536486,0.0026615194485899297,0.8917758464813232,0.8917758464813232,1.0,0.0,0.0015403808431422457,0.0027966224464607684,0.8030382394790649,0.8030382394790649,1.0,0.0,0.907185628742515,0.8963369379878269,0.8121951219512196,0.7964155493821586,0.929637526652452,0.9253535119789872,0.8830060924487287,0.8727019997829909,0.8121951219512196,0.7964155493821586
19,0.06492421228607047,0.0014255246776651513,1.0,25.690233641377944,11.674410040127075,0.4085106382978723,0.0012575900301020197,0.0025601094687714224,0.8772861361503601,0.8772861361503601,1.0,0.0,0.0014042549944938496,0.002601604377157352,0.8917758464813232,0.8917758464813232,1.0,0.0,0.001614728887030419,0.0026855808207170762,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9401197604790419,0.9305395411201722,0.8121951219512196,0.8142612868415349,0.9211087420042644,0.926324078773006,0.891141208144842,0.890374968911571,0.8121951219512196,0.8142612868415349
20,0.07715671325995378,0.0016665777075104415,1.0,24.414010882810366,12.717280894280991,0.43829787234042555,0.0015569828926248754,0.0030411881850437917,0.8772861361503601,0.8772861361503601,1.0,0.0,0.0015756789674150184,0.0030328449411714015,0.8917758464813232,0.8917758464813232,1.0,0.0,0.0018670711111515126,0.0031410133381909195,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9431137724550899,0.9339458108520796,0.8317073170731707,0.8275076549403265,0.908315565031983,0.9091481299502294,0.8943788848534145,0.8902005319142119,0.8317073170731707,0.8275076549403265
21,0.05517556433882651,0.0015182326521793817,1.0,18.74438915804934,10.021078612955456,0.33617021276595743,0.0014349653365764213,0.0027443333167305336,0.8772861361503601,0.8772861361503601,1.0,0.0,0.0014138830469009724,0.002597377178794209,0.8917758464813232,0.8917758464813232,1.0,0.0,0.0017058494243216008,0.0028383900104288727,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9550898203592815,0.9443245766935423,0.875609756097561,0.8729062367790033,0.9275053304904051,0.9278769979242008,0.9194016356490824,0.9150359371322487,0.875609756097561,0.8729062367790033
22,0.04703608737733444,0.001212339236480283,1.0,19.04199440282607,9.314287691299793,0.33191489361702126,0.0011823573011033079,0.00221804899579667,0.8772861361503601,0.8772861361503601,1.0,0.0,0.0011298849227580619,0.002156123728491366,0.8917758464813232,0.8917758464813232,1.0,0.0,0.0013247753711456947,0.00233513432891762,0.8030382394790649,0.8030382394790649,1.0,0.0,0.9281437125748503,0.9157914830474485,0.8536585365853658,0.8593268883896756,0.9211087420042644,0.932104301077123,0.9009703303881601,0.9024075575047491,0.8536585365853658,0.8593268883896756
